age,lake,lakenorm,char,charnorm,Poa,Poanorm,Podo,Podonorm,Miombo,Miombonorm,Olea,Oleanorm,rich,richnorm,Age
139.6736741,0.100051988,0.681241951,2.362271909,0.931745724,82.99319728,0.951545517,0.340136054,0.061550045,0,0.148747214,0,0.112748849,5.775558838,0.874889532,>85 ka
139.8710624,0.106752422,0.69379157,2.492601467,0.947699927,84.09090909,0.957264002,0,0.0585446,0,0.148747214,0,0.112748849,1.04769679,0.037773783,>85 ka
140.0090789,0.109441598,0.698766113,2.550062608,0.953719698,89.78622328,0.978812236,0.475059382,0.062775087,0,0.148747214,0,0.112748849,2.957231179,0.275933244,>85 ka
140.174263,0.10872975,0.697452853,2.539545374,0.952661537,87.68656716,0.972286642,0,0.0585446,0,0.148747214,0,0.112748849,0.525354757,0.017842498,>85 ka
140.4763126,0.100298867,0.681708171,2.407297046,0.93763549,89.38356164,0.977672716,0.684931507,0.06471829,0,0.148747214,0.342465753,0.13575856,3.504400489,0.398889557,>85 ka
140.6114684,0.099679763,0.680538478,2.360107702,0.931452163,91.55672823,0.983256389,0.527704485,0.063258202,0.263852243,0.197653487,0,0.112748849,3.180549973,0.323938774,>85 ka
140.7736679,0.100650701,0.682372096,2.359380297,0.931353277,87.89808917,0.973012088,1.27388535,0.070421142,0,0.148747214,0,0.112748849,4.526197175,0.646673302,>85 ka
140.8812784,0.050676314,0.583137905,2.39244206,0.935737774,83.72093023,0.955400879,1.993355482,0.077902973,0.664451827,0.288133861,0.664451827,0.160150871,2.785998802,0.241660056,>85 ka
140.9948356,0.058616391,0.599455729,2.439993645,0.941658339,87.21590909,0.970614018,1.420454545,0.071898715,0,0.148747214,0.568181818,0.15257492,3.741157485,0.456343402,>85 ka
141.2344899,0.052722548,0.587358095,2.514182523,0.950029899,86.10169492,0.966318305,5.762711864,0.127173417,0,0.148747214,1.016949153,0.189949918,1.567124326,0.072757567,>85 ka
141.3944666,-0.013068705,0.449332626,2.514300237,0.950042377,80.74324324,0.937920478,5.067567568,0.116749563,0,0.148747214,0,0.112748849,3.143090369,0.315648071,>85 ka
141.5541179,-0.0162754,0.442626149,2.48396118,0.946743242,54.51505017,0.543711054,7.692307692,0.1594327,0,0.148747214,0.668896321,0.160506469,4.336369698,0.602118923,>85 ka
141.5800196,-0.012697194,0.450110577,2.476967706,0.945958784,66.30824373,0.773903257,15.77060932,0.345367717,0,0.148747214,2.867383513,0.393420928,2.963442125,0.277219851,>85 ka
141.7398779,-0.035475322,0.402879367,2.425932337,0.939954005,57.78301887,0.613205315,23.11320755,0.558249205,0.471698113,0.242290534,1.41509434,0.227431181,6.76482097,0.960986313,>85 ka
141.7557351,-0.029736131,0.414675081,2.420400774,0.939272949,59.51742627,0.648805458,20.37533512,0.477488739,0.268096515,0.198512193,2.680965147,0.370083538,5.116251807,0.770849441,>85 ka
141.9000586,0.03718107,0.555086919,2.36969758,0.932745598,70.77464789,0.840106791,10.91549296,0.224278967,0,0.148747214,2.112676056,0.302140731,5.058132527,0.759802235,>85 ka
142.0614197,0.005404168,0.488190011,2.319317664,0.92573533,67.24637681,0.788963936,15.94202899,0.350063898,0.579710145,0.267483501,0.579710145,0.153469397,5.567810338,0.846420004,>85 ka
142.2401188,-0.084984869,0.305777009,2.284014348,0.920499578,83.05084746,0.951860347,9.604519774,0.196270459,0.564971751,0.263969663,0.847457627,0.175218898,3.188762295,0.325768278,>85 ka
142.4131342,-0.185048399,0.149799636,2.283813531,0.920469016,50.87336245,0.464758787,26.63755459,0.658301162,1.310043668,0.464311766,2.401746725,0.336029054,5.751183239,0.871754174,>85 ka
142.5761054,-0.201897468,0.129989317,2.321856363,0.92610144,50.57471264,0.458303297,30.26819923,0.750800653,0.383141762,0.222635277,5.747126437,0.750247659,4.380500611,0.612620759,>85 ka
142.7400894,-0.208544408,0.122696832,2.380589857,0.934191716,49.67532468,0.438935621,29.22077922,0.725531734,0.324675325,0.210172894,6.168831169,0.79210693,4.789240267,0.70512555,>85 ka
142.7897991,-0.193489515,0.139636238,2.398661631,0.936537712,56.64335664,0.589260942,25.40792541,0.624251067,0.466200466,0.241043558,2.331002331,0.3275975,6.749615945,0.960184835,>85 ka
142.8113486,-0.176620051,0.160428409,2.406192725,0.937495934,55.11111111,0.556552712,24.66666667,0.603226373,1.111111111,0.407423818,2.444444444,0.341158474,6.263514064,0.926734967,>85 ka
143.189403,-0.083827736,0.307927304,2.445080555,0.942265466,56.16438356,0.579091875,24.31506849,0.593143676,0,0.148747214,5.136986301,0.682572461,3.959957945,0.510293736,>85 ka
143.4218573,-0.093544532,0.290081832,2.349726399,0.930030447,52.76752768,0.505847956,27.30627306,0.676312059,1.47601476,0.512390872,3.32103321,0.451671597,4.188408738,0.56640759,>85 ka
143.6163089,-0.168499609,0.171123872,2.244524323,0.914317133,45.59386973,0.353515356,30.26819923,0.750800653,2.298850575,0.735380244,3.0651341,0.418600799,5.247482008,0.794714604,>85 ka
144.2122522,-0.018140893,0.438732085,2.136599881,0.895594157,53.75722543,0.527319913,26.58959538,0.656994875,1.445086705,0.503424206,2.312138728,0.325363818,6.021188799,0.903520991,>85 ka
144.4247066,-0.02954766,0.415063814,2.157293776,0.899396651,51.48514851,0.478010053,23.76237624,0.577171196,1.320132013,0.467226434,3.300330033,0.448980347,5.476128479,0.832587486,>85 ka
144.4600278,-0.027698064,0.418883078,2.159667658,0.899826307,54.48028674,0.54296056,25.80645161,0.635408352,1.433691756,0.500119904,3.94265233,0.532953084,4.545206803,0.651037493,>85 ka
144.668925,-0.012844255,0.449802605,2.153936564,0.898786727,55.35055351,0.561695402,23.61623616,0.572925389,1.10701107,0.406267437,2.58302583,0.358005718,4.388202521,0.614445404,>85 ka
145.0487804,0.090750237,0.663472501,2.026646583,0.873639309,47.25,0.387556401,30.75,0.76199442,1.5,0.5193406,5.25,0.695680511,5.873667006,0.886966042,>85 ka
145.2710654,0.1103149,0.700373716,1.933347422,0.852638306,41.19850187,0.269239828,28.83895131,0.716015529,1.498127341,0.518798181,6.741573034,0.841788874,5.425524969,0.824619167,>85 ka
145.6031563,0.121964534,0.721436406,1.875219275,0.838432819,51.49253731,0.478170272,26.49253731,0.654345526,1.865671642,0.623352703,3.731343284,0.505307046,5.441371126,0.827139858,>85 ka
145.7854316,0.131485347,0.738096686,1.897466904,0.843971845,50.18315018,0.449856345,27.10622711,0.670964878,1.098901099,0.403982507,5.860805861,0.76195355,4.178998203,0.564114563,>85 ka
146.0683018,0.129625452,0.734882687,1.970809224,0.861336036,43.08176101,0.304116852,30.50314465,0.756293888,2.51572327,0.784302805,6.918238994,0.855394204,7.489450006,0.986477013,>85 ka
146.3101604,0.148258605,0.766152949,2.035263458,0.875468014,64.01515152,0.734649455,7.954545455,0.164198065,1.136363636,0.4145635,1.515151515,0.237466623,4.728192816,0.691957471,>85 ka
146.6921653,0.185918675,0.822645923,2.074342448,0.883528986,17.90540541,0.029843449,59.7972973,0.997923721,2.702702703,0.821923282,6.418918919,0.814841643,4.848861384,0.717729705,>85 ka
146.9762379,0.179759467,0.814046573,2.058087473,0.880222137,33.07392996,0.145168227,44.35797665,0.957433022,0.778210117,0.316981606,5.836575875,0.759484016,4.367891724,0.609628252,>85 ka
147.3823374,0.176888314,0.809951056,2.000857586,0.868054798,40,0.248139709,35.80246914,0.861554245,0.24691358,0.194248861,4.938271605,0.658967993,4.395935455,0.616274853,>85 ka
147.6992217,0.176090149,0.80880275,1.951406548,0.856875837,38.66666667,0.225743902,42.13333333,0.940229929,0.533333333,0.256506903,4.266666667,0.574992329,3.439919945,0.383561125,>85 ka
148.0244298,0.185218926,0.821681788,1.904568927,0.845713377,36.76470588,0.195868292,40.58823529,0.925370147,1.176470588,0.425960313,5.294117647,0.700731329,4.459537615,0.631220145,>85 ka
148.65489,0.179540689,0.81373644,1.834764622,0.828036365,47.2,0.386514386,29.86666667,0.741262119,1.866666667,0.623627307,2.933333333,0.401774561,5.553293578,0.844281719,>85 ka
149.0057827,0.168376003,0.797486615,1.810150863,0.821506462,45.19056261,0.345388299,31.39745917,0.776592653,1.996370236,0.658840381,3.448275862,0.468256318,5.06545746,0.761210338,>85 ka
149.9574727,0.175003641,0.80723279,1.763002123,0.808568657,46.27329193,0.367356921,30.74534161,0.761887526,1.242236025,0.444778487,2.795031056,0.384312541,5.200465061,0.786338877,>85 ka
150.3025066,0.203768935,0.846121886,1.741407762,0.802455947,44.23592493,0.326438812,31.36729223,0.775923997,1.072386059,0.396535295,6.434316354,0.816189,4.107265526,0.546570385,>85 ka
150.6989163,0.188887367,0.82669958,1.707235624,0.792545085,46.3878327,0.369708063,32.69961977,0.804354885,0.760456274,0.31239927,4.942965779,0.6595333,4.370391156,0.610221973,>85 ka
151.4955709,0.17880621,0.812692922,1.603474611,0.760706381,46.40718563,0.370105799,31.13772455,0.770798497,0.598802395,0.272070163,2.694610778,0.371776843,3.670360623,0.43901015,>85 ka
152.0127287,0.188433237,0.826083331,1.507993679,0.729196459,32.90734824,0.14310971,40.89456869,0.928520876,0.958466454,0.364997836,4.153354633,0.560362418,4.926858215,0.733816508,>85 ka
152.4569774,0.173692896,0.805328369,1.409336206,0.694597876,36.20071685,0.1874927,45.51971326,0.964679388,0.716845878,0.301266815,3.94265233,0.532953084,2.437748952,0.179684495,>85 ka
152.6685262,0.175570855,0.808053371,1.358462465,0.676023409,43.87464387,0.319379407,30.76923077,0.762435418,0,0.148747214,5.128205128,0.681544025,4.992666451,0.747018762,>85 ka
154.2179751,0.153201395,0.77409122,0.969596817,0.522608007,38.6167147,0.224927694,30.83573487,0.763957023,0.576368876,0.266684833,5.763688761,0.751971937,5.301979694,0.804174791,>85 ka
154.6639634,0.160644134,0.78575199,0.87205855,0.482608607,41.75824176,0.279393691,28.57142857,0.709255423,1.098901099,0.403982507,6.318681319,0.805921119,4.601857622,0.663923339,>85 ka
155.1819939,0.171470817,0.802073805,0.779424941,0.44477586,44.23076923,0.326337624,28.84615385,0.716196487,2.307692308,0.73747953,5,0.666372831,5.0667544,0.761459183,>85 ka
156.2667323,0.19358924,0.832998083,0.693090183,0.409956199,42.97520661,0.302090737,31.61157025,0.78130572,1.033057851,0.385559204,5.578512397,0.73233749,4.869260017,0.721981748,>85 ka
157.4020374,0.147734313,0.765301946,0.777816275,0.444122282,41.26394052,0.270417286,28.2527881,0.7011068,2.602230483,0.802250762,2.602230483,0.360363292,5.520993989,0.839453956,>85 ka
157.9967534,0.143535554,0.758425345,0.848383841,0.472910921,40.68965517,0.260172623,35.51724138,0.856829245,0.689655172,0.294417555,2.413793103,0.337473187,5.798454743,0.877785436,>85 ka
160.0600327,0.151013849,0.770596892,0.931087766,0.50682068,45.28985507,0.347382715,32.97101449,0.809865673,1.811594203,0.608338172,4.710144928,0.631086882,4.020759864,0.525294664,>85 ka
160.713777,0.180358561,0.814894191,0.911707002,0.498869667,44.3627451,0.328931854,29.65686275,0.736204034,1.960784314,0.649300881,4.901960784,0.6545832,5.325635045,0.808197386,>85 ka
161.4001139,0.174837943,0.806992673,0.882887012,0.487047964,42.1686747,0.286955401,18.07228916,0.410131033,6.024096386,0.999576522,12.04819277,0.996969714,2.975287886,0.279681824,>85 ka
162.1286583,0.167279875,0.795846792,0.849612085,0.473413692,44.97354497,0.341044203,24.86772487,0.608961671,3.174603175,0.897195928,9.259259259,0.966272022,5.831105807,0.881833265,>85 ka
163.2247353,0.175556562,0.80803272,0.793895011,0.450661389,46.62379421,0.374566865,20.57877814,0.483498937,2.572347267,0.796155307,5.78778135,0.754468795,6.15510822,0.916940959,>85 ka
164.035653,0.173428222,0.804942432,0.746620485,0.431480024,46.69811321,0.376101381,21.46226415,0.509625096,3.537735849,0.936953069,6.132075472,0.788631914,5.877432342,0.88741235,>85 ka
164.8716149,0.169297722,0.798859405,0.691636106,0.409374995,53.13807531,0.513892491,12.55230126,0.262236227,4.60251046,0.989378907,8.368200837,0.937731784,3.820172815,0.475785865,>85 ka
165.7408226,0.134571077,0.743384571,0.630723464,0.385221594,69.64980545,0.824761594,5.836575875,0.128317939,3.501945525,0.933667231,4.6692607,0.626011246,4.383056351,0.613226513,>85 ka
166.625649,0.104374555,0.689362894,0.569232917,0.361282894,70.18181818,0.832132262,2.181818182,0.07995914,0.727272727,0.30391221,1.090909091,0.196609833,4.540019422,0.649848537,>85 ka
169.4736297,0.129001524,0.733800036,0.422593675,0.306486329,60.9375,0.677026795,9.765625,0.199593545,2.734375,0.827859749,2.734375,0.376725295,5.730259222,0.8690196,>85 ka
170.4574079,0.114666509,0.708325702,0.398066122,0.297689032,70.4379562,0.835608639,3.649635036,0.097398067,0.729927007,0.304587278,2.189781022,0.311030032,4.558378605,0.654049814,>85 ka
171.4061576,0.100007079,0.681157111,0.387188937,0.293824941,82.28782288,0.947558641,2.21402214,0.08031456,1.10701107,0.406267437,0,0.112748849,4.169748941,0.56185873,>85 ka
172.3854436,0.087508218,0.657189715,0.384837945,0.292992817,75.625,0.895972412,1.25,0.07018258,0.3125,0.207630189,0.9375,0.182952289,3.600895608,0.422115708,>85 ka
173.4039931,0.037268952,0.555270644,0.386586638,0.293611656,87.01298701,0.969867444,1.623376623,0.07398348,0,0.148747214,0.649350649,0.158946495,2.439112389,0.179905823,>85 ka
174.9611281,-0.055166719,0.363136155,0.386985842,0.293753014,90.72463768,0.981278327,2.608695652,0.084767845,0,0.148747214,0.289855072,0.132028719,2.378483276,0.170229556,>85 ka
175.9671454,-0.053488731,0.366472666,0.390808094,0.29510806,34.86590038,0.168568904,29.50191571,0.732436368,3.0651341,0.882221156,16.66666667,0.999989831,5.535727774,0.841668189,>85 ka
176.9742043,-0.090731543,0.295198045,0.407584765,0.301089406,88.73720137,0.975735612,3.412969283,0.094411755,0.341296928,0.213673529,0.682593857,0.161605634,3.152128544,0.317640165,>85 ka
178.617164,-0.136511157,0.217553517,0.472330534,0.324667705,78.29181495,0.919855802,10.3202847,0.211290706,0.355871886,0.216770889,0.355871886,0.136720417,3.901847487,0.495942924,>85 ka
179.6493698,-0.120550391,0.243203827,0.50810816,0.338012992,79.47761194,0.929036461,7.462686567,0.155335147,0,0.148747214,0.746268657,0.166779503,2.146311562,0.136322436,>85 ka
182.0928059,-0.115942426,0.250902299,0.43969364,0.312686653,68.62068966,0.809931464,13.44827586,0.284326029,0,0.148747214,2.068965517,0.29715262,3.351040394,0.362732278,>85 ka
183.1023805,-0.122993273,0.239174924,0.391132255,0.295223112,56.50684932,0.58636855,19.8630137,0.46237924,0.684931507,0.293235045,1.369863014,0.222974219,3.170826255,0.321778058,>85 ka
184.070159,-0.145387097,0.203992454,0.388610074,0.294328477,60.64981949,0.671384909,18.41155235,0.419937041,1.083032491,0.399521163,2.166064982,0.308283761,2.494152945,0.18898322,>85 ka
185.0257023,-0.082517877,0.310369388,0.427172999,0.308141435,58.20895522,0.622050033,14.92537313,0.322570059,1.865671642,0.623352703,5.223880597,0.692672453,3.39832664,0.373767671,>85 ka
185.9671838,-0.059315364,0.35493192,0.470244505,0.323896295,42.30769231,0.289538429,15.38461538,0.334880781,7.692307692,0.999997312,0,0.112748849,3.069276764,0.299583058,>85 ka
186.9081868,-0.040114962,0.393407218,0.483398175,0.328773024,58.69565217,0.63207846,19.56521739,0.453620044,2.173913043,0.70483322,6.52173913,0.823722684,2.089514053,0.128784762,>85 ka
187.8172609,0.047368433,0.576295568,0.463482429,0.3214009,53.67647059,0.525570027,21.69117647,0.516392196,4.044117647,0.971136631,1.838235294,0.271468582,2.854185683,0.255025182,>85 ka
189.5976373,0.107441735,0.695070148,0.483356452,0.328757508,59.92647059,0.657027551,13.97058824,0.297600971,1.470588235,0.510817938,2.941176471,0.402771098,5.180031125,0.782637534,>85 ka
190.4413262,0.14234199,0.756450779,0.555628576,0.356055513,35.29411765,0.174501365,35.29411765,0.853057951,0,0.148747214,2.941176471,0.402771098,2.268627936,0.153563727,>85 ka
191.2754845,0.166542959,0.794739924,0.638319051,0.38821133,28.46715328,0.095409717,32.11678832,0.792197016,2.919708029,0.860030482,9.124087591,0.962807237,4.453844546,0.629890062,>85 ka
191.820936,0.170449411,0.800566843,0.684742981,0.406622497,33.6996337,0.153077591,36.996337,0.880171315,2.93040293,0.861753255,4.761904762,0.637479939,4.813287416,0.710240389,>85 ka
193.9183704,0.149863064,0.768746567,0.724066157,0.422382521,58.04195804,0.61858961,3.846153846,0.099929985,3.846153846,0.960273726,2.797202797,0.38458504,4.596894916,0.662801916,>85 ka
194.5101398,0.090395184,0.662786617,0.695781531,0.41103247,54.67128028,0.547081883,2.076124567,0.078801005,0.692041522,0.295015784,3.114186851,0.424903078,4.411951548,0.62005565,>85 ka
195.2238448,0.072483235,0.627526058,0.655237467,0.394894287,52.20338983,0.493597133,4.406779661,0.107416485,2.711864407,0.823653619,0,0.112748849,3.340967528,0.360395832,>85 ka
195.80915,0.075894668,0.634335436,0.630528286,0.385144858,74.82014388,0.887839452,0,0.0585446,3.597122302,0.942123836,0,0.112748849,1.599254786,0.075548768,>85 ka
196.2000207,0.072571439,0.627702631,0.624498045,0.382776244,79.31034483,0.927792705,2.413793103,0.082546059,0,0.148747214,1.379310345,0.223901,3.703781488,0.447180115,>85 ka
196.8923358,-0.017963826,0.439101449,0.639739438,0.388771157,82.98611111,0.951506706,0,0.0585446,1.388888889,0.487130057,0,0.112748849,1.942446895,0.110626862,>85 ka
197.5445092,-0.066549198,0.340788099,0.669504405,0.400554104,68.34532374,0.80583611,1.438848921,0.072085817,0,0.148747214,0,0.112748849,2.84311962,0.25283018,>85 ka
197.996264,-0.051172808,0.371094225,0.688391735,0.408078918,73.92739274,0.878297881,4.95049505,0.11505541,0,0.148747214,1.320132013,0.218131796,4.73094066,0.692555707,>85 ka
198.4442828,-0.106186896,0.267616883,0.698444557,0.412098075,76.89655172,0.907935648,6.206896552,0.134163755,0,0.148747214,1.724137931,0.259189528,2.120335314,0.132838434,>85 ka
199.5646135,-0.211693355,0.119344149,0.678543747,0.404151007,58.24175824,0.622728619,12.08791209,0.251143137,0.732600733,0.305267966,0,0.112748849,2.852318469,0.254654114,>85 ka
200.1997221,-0.200914466,0.131092739,0.651593008,0.393451996,59.54198473,0.649301118,12.97709924,0.272598999,2.671755725,0.815999655,0.763358779,0.168186148,4.13618357,0.553655995,>85 ka
200.8521647,-0.172146067,0.166265907,0.623378895,0.382337133,58.82352941,0.634698831,20.76124567,0.4888927,1.038062284,0.386951012,2.422145329,0.33847587,4.063976018,0.535936352,>85 ka
201.5429769,-0.165860925,0.174695272,0.603158659,0.374430068,60.58394161,0.670087359,13.86861314,0.294987074,0,0.148747214,1.459854015,0.231890643,4.453844546,0.629890062,>85 ka
202.1768719,-0.120506086,0.243277234,0.602597271,0.374211273,75.44483986,0.894190139,10.3202847,0.211290706,0.711743772,0.299976149,2.491103203,0.346797476,2.837707264,0.251760249,>85 ka
202.8239908,-0.103637561,0.272075479,0.624176321,0.382649997,70.96774194,0.842649828,9.677419355,0.19776997,0.716845878,0.301266815,2.150537634,0.306491506,3.916841121,0.499645957,>85 ka
203.2978143,-0.074140023,0.326183515,0.646427301,0.39141018,52.43055556,0.49853019,25.34722222,0.622542176,1.041666667,0.387954348,3.125,0.426294993,5.65771682,0.859228354,>85 ka
203.9542913,-0.081677475,0.311940646,0.671519628,0.401355276,51.30111524,0.474020668,23.42007435,0.567213082,1.115241636,0.408589612,1.858736059,0.273705176,5.898427597,0.889877867,>85 ka
205.0455748,0.041722339,0.564564432,0.657313305,0.395716443,45.8041958,0.357780573,30.06993007,0.746114205,0,0.148747214,2.797202797,0.38458504,4.420091265,0.621972767,>85 ka
205.7305114,0.092357251,0.666570069,0.616771169,0.379747618,38.84615385,0.228690483,33.84615385,0.826976698,1.538461538,0.530471694,7.692307692,0.905585371,4.319010726,0.597967178,>85 ka
206.4134954,0.10742614,0.695041248,0.572796991,0.362656706,42.24806202,0.288429127,26.35658915,0.650621892,0,0.148747214,6.589147287,0.829396179,3.061430529,0.297897374,>85 ka
207.0463004,0.102497034,0.685846556,0.544149188,0.351665537,43.97163121,0.321268251,21.9858156,0.525095092,1.063829787,0.394140008,7.446808511,0.891292406,3.013165546,0.287624608,>85 ka
207.7655751,0.136547311,0.746741717,0.535540926,0.348386435,65.2173913,0.755651083,8.695652174,0.1781592,0,0.148747214,0,0.112748849,1.913573933,0.107288851,>85 ka
208.3501321,0.14619389,0.762791735,0.549094173,0.353554227,63.53383459,0.725991789,4.887218045,0.114147042,0.751879699,0.310195914,1.127819549,0.199985797,6.276958299,0.927885292,>85 ka
208.9584268,0.161152384,0.786535301,0.58424824,0.367082618,28.22299652,0.093175715,28.22299652,0.700339662,1.742160279,0.588823726,15.33101045,0.999933957,3.184437763,0.324804352,>85 ka
209.7440145,0.156948956,0.780006953,0.658033764,0.396001897,26.82291667,0.081106888,47.65625,0.975361224,0.520833333,0.25358903,10.15625,0.983130956,4.70537421,0.686970006,>85 ka
211.2732889,0.179540903,0.813736743,0.789014058,0.448674841,39.92094862,0.246779656,26.87747036,0.664807161,1.185770751,0.428612278,1.976284585,0.286702723,3.441118262,0.383844417,>85 ka
212.162793,0.177949422,0.811471075,0.781671869,0.445689007,28.35820896,0.094408067,47.1641791,0.973177966,0.298507463,0.20473054,3.582089552,0.485756608,5.337334622,0.810168064,>85 ka
213.046104,0.17562498,0.808131561,0.700902609,0.413082235,31.1023622,0.122068541,45.66929134,0.965534126,0.787401575,0.319365091,2.362204724,0.331305795,3.97871094,0.514922981,>85 ka
213.898345,0.166944556,0.795343575,0.591512116,0.369899336,27.45098039,0.086366372,51.82072829,0.988545287,0,0.148747214,1.960784314,0.284972198,4.259453964,0.583641534,>85 ka
214.846897,0.170016133,0.799925513,0.480240068,0.327599451,32.03125,0.132608865,50,0.983820627,0.390625,0.224260222,3.515625,0.477058767,3.246063842,0.338648585,>85 ka
215.826446,0.177797043,0.811253256,0.423728294,0.306896048,27.75800712,0.089028445,46.97508897,0.972297095,0.355871886,0.216770889,5.338078292,0.705725998,3.724490783,0.452254145,>85 ka
216.8111492,0.171791011,0.802544793,0.424360975,0.307124619,34.54545455,0.164215342,38.54545455,0.901595627,1.454545455,0.506166881,5.090909091,0.677160448,4.450955819,0.629214567,>85 ka
218.1300624,0.156531455,0.779352337,0.468944438,0.323415914,33.85214008,0.155047889,35.79766537,0.861475558,0.778210117,0.316981606,4.6692607,0.626011246,4.32504432,0.599411512,>85 ka
218.9179998,0.163853379,0.790669955,0.495444157,0.333264825,30.76923077,0.118435748,40.38461538,0.923217927,0.769230769,0.314660434,3.076923077,0.420113601,3.959093165,0.510080224,>85 ka
219.7423686,0.182766818,0.8182772,0.505859189,0.337167865,38.42975207,0.221887642,33.05785124,0.811608591,0,0.148747214,2.066115702,0.29682872,3.649209568,0.433852794,>85 ka
220.8791846,0.168046826,0.796994991,0.493492888,0.332535574,32.29571984,0.135721282,35.79766537,0.861475558,0.389105058,0.223929631,3.891050584,0.526211452,4.695400123,0.684779103,>85 ka
221.6744864,0.16204342,0.787904522,0.479835165,0.327449109,31.66023166,0.128325965,41.31274131,0.932655842,0.386100386,0.223276923,3.474903475,0.4717349,3.241514678,0.337618842,>85 ka
222.5724377,0.167723007,0.796510674,0.473329527,0.325037397,39.75409836,0.243922203,28.68852459,0.712223609,2.049180328,0.672810442,4.098360656,0.553230938,4.551196133,0.652408415,>85 ka
223.6409998,0.180523007,0.815126434,0.495285251,0.333205413,36.84210526,0.197035182,31.57894737,0.780591334,1.127819549,0.412144532,3.007518797,0.411225117,4.662883308,0.677591554,>85 ka
224.9973432,0.172031137,0.80289756,0.557048873,0.35660001,33.69175627,0.152976272,27.24014337,0.674548383,1.433691756,0.500119904,4.301075269,0.579415473,6.053299914,0.90687557,>85 ka
226.3691001,0.150125788,0.769169728,0.598741681,0.372709697,39.01515152,0.231484491,31.81818182,0.785798963,0.757575758,0.3116585,3.787878788,0.512711726,4.672460176,0.679715499,>85 ka
227.394549,0.133308557,0.741227784,0.582982244,0.366592428,37.890625,0.213253924,30.078125,0.746308819,0,0.148747214,7.03125,0.863671569,4.334215498,0.601604321,>85 ka
228.4345742,0.115739632,0.710271465,0.530109333,0.346323202,31.92307692,0.131350108,34.23076923,0.834176338,1.153846154,0.419523097,3.846153846,0.520339631,5.218804627,0.789629368,>85 ka
229.4504559,0.116056416,0.710844685,0.456471279,0.318822076,37.68656716,0.210037897,31.71641791,0.78359262,0.746268657,0.308758087,2.611940299,0.361557305,4.845522906,0.717030839,>85 ka
230.5174266,0.130013055,0.735554135,0.3706903,0.288008557,36.75417661,0.195709875,37.23150358,0.883619969,0,0.148747214,1.193317422,0.20606159,4.812586295,0.710091851,>85 ka
231.6038063,0.089456985,0.660971625,0.2904481,0.260523432,37.23849372,0.203076892,35.9832636,0.864493594,0.418410042,0.230352161,4.184100418,0.564341086,4.017190983,0.524414939,>85 ka
232.6894291,-0.148404144,0.199500102,0.233882461,0.24199353,37.16475096,0.201944614,43.67816092,0.952663061,0.383141762,0.222635277,1.53256705,0.239237856,4.133330155,0.552957564,>85 ka
233.8180523,-0.155492068,0.189183156,0.214174325,0.235709533,34.68634686,0.166120437,33.57933579,0.821866885,0.73800738,0.306646468,2.95202952,0.404151111,4.641101132,0.67273918,>85 ka
