"age","lake"
21.35994485,-0.156384783677396
31.83705116,-0.151217937956798
33.10475573,-0.140926266185685
34.13537178,-0.13031302320655
35.62400869,-0.151257060575978
36.07639015,-0.159376836874965
37.56439083,-0.161765872729072
38.47247713,-0.15159302076478
41.33539299,-0.197754698989637
44.22784162,-0.185368192753647
45.95175774,-0.154253840372908
46.79581345,-0.166149636084775
49.14475421,-0.176079177642942
51.59065801,-0.196106325221511
56.17638258,-0.178124223978046
74.11705981,-0.154636130910055
77.59748976,-0.172309118400064
78.47128035,-0.201156466594322
79.44135646,-0.145530262191882
80.23325716,-0.149607701788136
80.9564461,-0.0371168970723124
82.31465713,-0.0271472010713016
82.87338774,0.027181102069137
83.90876112,-0.0502813837245557
85.16931601,-0.186621110805535
85.92573422,0.0652708200069798
86.25931603,0.0519445115097192
86.58256678,-0.0855030997696445
87.07112632,-0.0428785439803136
87.23731032,0.0167338665959769
87.5652489,-0.077873959161203
87.91264191,0.099142876836238
88.33068399,0.218170872005758
88.70980704,0.0960601286708438
89.10464718,0.200457867270436
89.61634231,0.438890179293486
90.08245714,0.396862918715555
92.13462159,0.338405125330213
92.57474933,0.376223976495182
93.30141098,0.0779765573854171
93.56319036,0.130934233817098
93.79239369,0.211348313925198
94.24564897,0.265223848245036
94.69339746,0.657552914986922
94.94950409,0.641868996254276
95.16325624,0.60185083630987
95.77625523,0.355049050948128
96.05349646,0.351823198968478
96.37773085,0.468928621250484
96.66853276,0.300893618921144
96.9909919,0.0447343364830686
97.33916196,0.10000912260685
97.61690606,0.173736914538136
98.0855747,0.177987320823871
98.75188642,0.130691208782373
99.11348015,0.0835378724339747
99.49607524,-0.0140480655778424
99.76912619,-0.0502371348263388
100.0443528,-0.0549062828768933
100.478527,-0.0547449300550295
101.0838918,-0.000362271980987483
104.8736966,-0.189957748442661
105.6835275,-0.198071808445999
106.5295452,-0.225729215659949
107.1818591,-0.214542608103151
108.1310318,-0.202719228122494
109.0428263,-0.136334939676258
110.7077309,-0.091388047786976
111.6467818,-0.106885373484873
112.5885004,-0.153041961226935
113.4678472,-0.157004291664851
114.8293101,-0.140625638395676
115.8467631,-0.137374525471467
117.1048013,-0.0715175632336537
118.0032809,-0.0596483397701533
118.7163299,-0.0602606981827377
119.6160882,-0.0599814458138747
120.4713872,-0.0584880117454677
121.0139491,-0.0564901602958805
123.320528,-0.0133729031331475
123.8406034,0.0191738798899706
124.3355528,0.139929316647535
124.7230928,0.308298539290525
125.1457706,0.302348876184114
125.5786282,0.272538648763377
126.0717557,0.263115013759237
126.5676442,0.305486987974205
126.9367655,0.29021400204346
127.2906073,0.425964683884919
127.6305321,0.484099012655087
127.8142094,0.416061465049032
128.3808973,0.313057529672155
128.5969312,0.291244796482303
128.9098926,0.282206451431705
129.2248758,0.23200452992793
129.5025651,0.199389299293585
129.8078002,0.217973041209826
130.1088273,0.22478381142452
130.469828,0.22488443323114
130.7701005,0.151419664429466
131.0855258,0.105390495059557
131.2501909,0.0549837689848093
131.2800902,0.0457263837016735
131.5734361,0.0174874489482451
131.798596,0.0795932152731409
132.1598387,0.131820072179288
132.5160059,0.133754352104159
132.8084691,0.0905426493033158
133.0921119,0.241097778533773
133.4072504,0.152889462444464
133.7559419,0.124719645578534
134.162159,-0.0665627168856616
134.3912359,-0.0822248566283199
134.8470888,-0.070994867652676
135.1002989,-0.100516439411053
135.2470421,-0.107214637776286
135.4024177,-0.11487946214795
135.5977216,-0.129460963153489
135.8190062,-0.139280770471911
136.083423,-0.134497323954523
136.2062168,-0.131054636792794
136.5822966,-0.126386111719016
136.8306344,-0.105718461140238
136.9451659,-0.0903735393644929
137.0219807,-0.0875715394785572
137.2513397,-0.0849122546725097
137.4244246,-0.0862359516298247
137.5812783,-0.0862595099762306
137.9145704,-0.0902567426380203
138.1059055,-0.0919125421639985
138.2460641,-0.0885036733506101
138.399834,-0.088380610092024
138.6145254,-0.102671289551611
138.8299999,-0.13136139505214
139.0182785,-0.132327119161834
139.1425555,-0.104529541224042
139.3034908,-0.101654259840462
139.487989,-0.102816262876939
139.6736741,-0.100326108926183
139.8710624,-0.10599684231632
140.0090789,-0.109493382271147
140.174263,-0.108351532921458
140.4763126,-0.100607815460906
140.6114684,-0.0999518294193324
140.7736679,-0.0962053384188082
140.8812784,-0.0583300973255049
140.9948356,-0.0598448416231529
141.2344899,-0.0559391858570723
141.3944666,0.00679805401129106
141.5541179,0.0157398712004926
141.5800196,0.014084436708147
141.7398779,0.026138355436844
141.7557351,0.0194094542093883
141.9000586,-0.026190397007513
142.0614197,-0.00145463758509175
142.2401188,0.0842420805727454
142.4131342,0.181837372658852
142.5761054,0.200878498956335
142.7400894,0.193995285913981
142.7897991,0.190075470654302
142.8113486,0.181757045501139
143.189403,0.0945108878245056
143.4218573,0.0996082321753165
143.6163089,0.164430457804791
144.2122522,0.0199437072151438
144.4247066,0.0308553064551172
144.4600278,0.0297685010252073
144.668925,0.0128529197847937
145.0487804,-0.0871625434319964
145.2710654,-0.109551959580245
145.6031563,-0.122267177044543
145.7854316,-0.128064885711869
146.0683018,-0.130416173907844
146.3101604,-0.147303025271305
146.6921653,-0.181744535634148
146.9762379,-0.178433066340919
147.3823374,-0.174922637075037
147.6992217,-0.176135475006276
148.0244298,-0.180370471498385
148.65489,-0.17885582994305
149.0057827,-0.167651256324657
149.9574727,-0.175803734034248
150.3025066,-0.199093089904962
150.6989163,-0.189284599679655
151.4955709,-0.178117795657589
152.0127287,-0.184919592852032
152.4569774,-0.17331260434612
152.6685262,-0.171280904484653
154.2179751,-0.116580114766576
154.6639634,-0.127231400393495
155.1819939,-0.157873652529125
156.2667323,-0.193919509035449
157.4020374,-0.146534226591315
157.9967534,-0.141711237665037
160.0600327,-0.150711533738985
160.713777,-0.177118002308968
161.4001139,-0.172729638066789
162.1286583,-0.166629333862078
163.2247353,-0.174297970784097
164.035653,-0.170398356857411
164.8716149,-0.167697866000197
165.7408226,-0.134017184369073
166.625649,-0.105141076103891
169.4736297,-0.128642019925951
170.4574079,-0.114149672703637
171.4061576,-0.0992351510473821
172.3854436,-0.0878464881376096
173.4039931,-0.042244511370043
174.9611281,0.0500092704702372
175.9671454,0.0545889064520318
176.9742043,0.0916471683407291
178.617164,0.131387687299169
179.6493698,0.118707153196247
182.0928059,0.105271041812753
183.1023805,0.12305233162725
184.070159,0.143528122370403
185.0257023,0.0831620015629158
185.9671838,0.0633564262502418
186.9081868,0.0426643949363901
187.8172609,-0.0370908780557458
189.5976373,-0.107314916635143
190.4413262,-0.141118205662468
191.2754845,-0.165214185288612
191.820936,-0.169921705789643
193.9183704,-0.145530202752587
194.5101398,-0.0916881563020324
195.2238448,-0.0721278545712895
195.80915,-0.0745078515084813
196.2000207,-0.0721985446934245
196.8923358,0.0165061514065547
197.5445092,0.0584780982448948
197.996264,0.0523803391047564
198.4442828,0.102028818302025
199.5646135,0.103528010716717
200.1997221,0.0990006761363093
200.8521647,0.159130101518094
201.5429769,0.16392839826854
202.1768719,0.120600143355431
202.8239908,0.10208143647679
203.2978143,0.0741440058394486
203.9542913,0.080995918374423
205.0455748,-0.0429488003548142
205.7305114,-0.0916404344896153
206.4134954,-0.104414176423934
207.0463004,-0.101721347854663
207.7655751,-0.128894793048921
208.3501321,-0.144337763717315
208.9584268,-0.160596811718958
209.7440145,-0.156942790256957
211.2732889,-0.178255876567439
212.162793,-0.176975835202277
213.046104,-0.174451581181871
213.898345,-0.165438580546833
214.846897,-0.163871673301793
215.826446,-0.162668140014537
216.8111492,-0.167556636025628
218.1300624,-0.15850612362785
218.9179998,-0.162398966069333
219.7423686,-0.159391373122707
220.8791846,-0.164264841128249
221.6744864,-0.159829785312197
222.5724377,-0.166576924289286
223.6409998,-0.17650999899025
224.9973432,-0.170921734968684
226.3691001,-0.149814587789117
227.394549,-0.118007433188851
228.4345742,-0.0784577195313303
229.4504559,-0.0773464907049821
230.5174266,-0.115165140840982
231.6038063,-0.072918044120133
232.6894291,0.133761846123589
233.8180523,0.160197903399298
235.0305466,0.070766183073517
235.5497871,0.084021110877853
236.1819469,0.149131128845286
236.1819469,0.149131128845286
237.3493261,-0.0234774720414329
238.4662173,-0.0523265558990049
239.4854081,-0.117401364752874
240.9727975,-0.0318227673997296
243.1297461,-0.0112053989784825
244.7626206,0.0309564102467644
246.4408634,0.0843331695711123
247.6127349,0.160881652773821
250.6495627,0.273795650611399
252.3769928,0.274133267300772
254.5142109,0.235993646732022
256.9176955,0.281131705701628
259.3034215,0.210318116893495
262.2673932,0.256308987519712
264.3902859,0.128649424182566
266.3895054,0.0946508539706771
268.8333573,0.163204067628183
270.7392771,0.188718291600294
272.9204713,0.156033715295471
275.989686,0.0999119064327213
278.6970838,0.0472136586186468
281.9193507,-0.034411326529524
285.6165704,-0.0370575276301137
293.5723511,0.0175135794750979
299.0113763,-0.0440482708091868
303.6235281,-0.0611364277690123
310.4643337,-0.0545115826128332
318.1947354,0.00829367313442476
333.7526212,0.0713483796428969
341.2527347,-0.0279223875738188
346.2063545,-0.104512791032053
348.954242,-0.13493455035223
354.5662718,-0.126615456409408
359.7280976,-0.123543842182805
362.7388714,-0.184428019006589
366.8609774,-0.188352079806925
370.0007575,-0.225105203688587
373.4070148,-0.226144380485621
376.5939856,-0.21713144207861
379.5760635,-0.21208328724493
383.0089818,-0.200220077644704
386.3934602,-0.197807533935037
388.5564423,-0.174380212862024
391.0603813,-0.201877584334472
394.3596316,-0.167604836429406
397.9236796,-0.15211552555807
401.0815271,-0.197327200357575
405.1256936,-0.173654603573546
413.4278095,-0.158243176622507
417.5157942,-0.187453103072465
421.5699599,-0.0547628201897938
423.8925915,-0.0302603875845241
426.4007072,-0.0524983711215123
430.3547124,-0.0814963223997179
433.7587934,-0.0948791603636682
440.7188122,-0.0155929455836456
446.1185634,-0.150662668891698
448.9397915,-0.141653334102302
452.7666869,-0.045755253299399
455.5458831,-0.148794657622573
458.9789493,-0.139372229619306
461.9316084,-0.162003555717508
465.4217588,-0.1340906802041
468.6721162,-0.142645364966154
472.1177851,-0.00772803362397624
475.7131874,0.0727801921378223
478.8489627,-0.00554996417295664
481.3799366,-0.00813495156249144
483.4569742,-0.00548371455097043
486.4677485,0.0522494072768506
488.4292066,0.153339312420752
489.8960573,0.203853799509158
492.6424726,0.146545732611186
495.7764888,0.203671746453598
498.1037237,0.119209547439484
500.2011667,0.147472257757511
501.5618704,0.250035609822826
502.3471329,0.22840122927151
503.3219167,0.227500902498264
504.8294082,0.223862498179802
506.2599866,0.229324653835725
507.4645464,0.241648656794873
508.4682961,0.265403716537875
510.0154873,0.19839819728509
511.7598644,0.0373702539607626
512.8654944,0.00962039857936949
513.9651174,0.000587104189732977
515.1658384,-0.00238470479210474
516.5034882,-0.00293573344810763
518.3982098,-0.000861209404699607
520.0556902,0.00986610848572146
521.9997807,0.0759453288288632
524.0494582,0.010987899134088
525.6292059,0.0165688885626702
527.2799836,0.0860063860111617
529.8222726,0.158871600463443
533.2662048,0.226619166118381
536.8581995,0.19379061018931
541.827617,0.205699093773587
548.626539,0.121137576199204
554.7736077,0.167213712965393
561.1828571,0.0954515060499821
566.5646998,0.0247870548423191
570.3231885,-0.00934998396604356
573.3690606,-0.0615553060173032
573.7404917,-0.0571266563260704
573.8650242,-0.0575678231950797
574.0621613,-0.0602508941088756
574.2156721,-0.0640856219393145
574.3127524,-0.0673422130028373
574.5715082,-0.0794481286577803
574.7252101,-0.0892568329896534
575.0457594,-0.1172114297838
575.9807906,-0.159013514635254
577.1416459,-0.150405013669269
579.9048126,-0.0236681706225561
581.8761389,-0.00825501193346071
584.5149451,-0.137347813847003
586.9104846,-0.139199316692978
589.604319,-0.0954235571189354
592.2164086,-0.112502849151638
594.8900882,-0.00818120003244105
597.8378042,-0.139067306474598
600.3539627,-0.120784691503243
602.626496,-0.0222581089384237
604.5963601,-0.0705346353639153
612.1575668,-0.0357630217038074
622.9011415,-0.0424650035944158
631.3992801,0.204015070897771
636.4727545,-0.0368178638036815
